City,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text
New Delhi,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
New Delhi,2000,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Manchester,20,Pounds(��),No,No,No,No,2,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,650,Indian Rupees(Rs.),Yes,Yes,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,950,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,200,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Orlando,100,Dollar($),No,No,No,No,4,Dark Green,Excellent
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Gurgaon,2500,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
Noida,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,800,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Gurgaon,200,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Pune,2100,Indian Rupees(Rs.),Yes,Yes,No,No,4,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
��stanbul,80,Turkish Lira(TL),No,No,No,No,3,Yellow,Good
New Delhi,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,Yellow,Good
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Pocatello,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,2000,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,900,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,2000,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,800,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Green,Very Good
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Davenport,25,Dollar($),No,No,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,Yellow,Good
New Delhi,1700,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,720,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,800,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Singapore,60,Dollar($),No,No,No,No,4,Orange,Average
New Delhi,2300,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Edinburgh,45,Pounds(��),No,No,No,No,3,Dark Green,Excellent
Gurgaon,750,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Faridabad,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Chennai,850,Indian Rupees(Rs.),Yes,Yes,No,No,2,Green,Very Good
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Pretoria,300,Rand(R),No,No,No,No,4,Green,Very Good
Faridabad,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Lucknow,1000,Indian Rupees(Rs.),No,No,No,No,3,Green,Very Good
Chennai,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
Noida,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Jaipur,750,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Noida,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Noida,2000,Indian Rupees(Rs.),Yes,No,No,No,4,Orange,Average
Noida,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Johannesburg,350,Rand(R),No,No,No,No,4,Green,Very Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Red,Poor
New Delhi,900,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,1250,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Rio de Janeiro,90,Brazilian Real(R$),No,No,No,No,3,Green,Very Good
New Delhi,750,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Boise,40,Dollar($),No,No,No,No,3,Green,Very Good
New Delhi,900,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
Gurgaon,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Manchester,35,Pounds(��),No,No,No,No,2,Yellow,Good
Noida,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,650,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Edinburgh,20,Pounds(��),No,No,No,No,2,Green,Very Good
New Delhi,900,Indian Rupees(Rs.),Yes,No,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Red,Poor
Savannah,40,Dollar($),No,No,No,No,3,Orange,Average
Noida,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Noida,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,350,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Faridabad,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,700,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Jaipur,1300,Indian Rupees(Rs.),No,Yes,No,No,3,Green,Very Good
Inner City,700,Rand(R),No,No,No,No,4,Dark Green,Excellent
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Gurgaon,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),Yes,No,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Lucknow,450,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Noida,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1500,Indian Rupees(Rs.),No,Yes,No,No,3,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Orlando,50,Dollar($),No,No,No,No,4,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Noida,650,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
Noida,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Cochrane,25,Dollar($),No,No,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Dark Green,Excellent
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Pocatello,10,Dollar($),No,No,No,No,1,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,900,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Jakarta,450000,Indonesian Rupiah(IDR),No,No,No,No,3,Green,Very Good
Vizag,400,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Des Moines,25,Dollar($),No,No,No,No,2,Dark Green,Excellent
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
Columbus,25,Dollar($),No,No,No,No,2,Green,Very Good
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Bras�_lia,45,Brazilian Real(R$),No,No,No,No,2,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Faridabad,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Noida,250,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Hyderabad,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Amritsar,200,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Gurgaon,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Gurgaon,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Dubuque,10,Dollar($),No,No,No,No,1,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,3700,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Vizag,1000,Indian Rupees(Rs.),No,No,No,No,3,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Ghaziabad,600,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,750,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Mumbai,1500,Indian Rupees(Rs.),No,Yes,No,No,3,Green,Very Good
Varanasi,800,Indian Rupees(Rs.),No,No,No,No,3,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Kochi,800,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
Athens,40,Dollar($),No,No,No,No,3,Green,Very Good
New Delhi,700,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
Ankara,60,Turkish Lira(TL),No,No,No,No,3,Green,Very Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Green,Very Good
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
Noida,450,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Noida,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,350,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
Noida,600,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,2200,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
Gurgaon,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
New Delhi,260,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,Orange,Average
New Delhi,600,Indian Rupees(Rs.),No,No,No,No,2,Dark Green,Excellent
New Delhi,1100,Indian Rupees(Rs.),Yes,No,No,No,3,Orange,Average
New Delhi,2000,Indian Rupees(Rs.),No,No,No,No,4,Yellow,Good
New Delhi,1000,Indian Rupees(Rs.),No,Yes,No,No,3,Orange,Average
Noida,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,700,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,200,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,150,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Waterloo,25,Dollar($),No,No,No,No,2,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
Gurgaon,2500,Indian Rupees(Rs.),No,No,No,No,4,White,Not rated
New Delhi,450,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,650,Indian Rupees(Rs.),No,Yes,Yes,No,2,Yellow,Good
Gurgaon,700,Indian Rupees(Rs.),No,No,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Orange,Average
New Delhi,2000,Indian Rupees(Rs.),Yes,No,No,No,4,Dark Green,Excellent
Noida,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,2500,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
London,30,Pounds(��),Yes,No,No,No,2,Green,Very Good
Des Moines,25,Dollar($),No,No,No,No,2,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Ghaziabad,550,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,100,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,800,Indian Rupees(Rs.),No,Yes,No,No,2,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Ahmedabad,600,Indian Rupees(Rs.),No,Yes,No,No,2,Yellow,Good
Noida,450,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,2000,Indian Rupees(Rs.),Yes,No,No,No,4,Green,Very Good
Faridabad,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,Green,Very Good
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,650,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
Gurgaon,2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,Yellow,Good
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Vizag,1700,Indian Rupees(Rs.),No,No,No,No,4,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,2000,Indian Rupees(Rs.),No,No,No,No,4,Orange,Average
Ghaziabad,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,450,Indian Rupees(Rs.),No,No,No,No,1,Red,Poor
Gurgaon,750,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Gurgaon,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
Gurgaon,4500,Indian Rupees(Rs.),Yes,No,No,No,4,Yellow,Good
Edinburgh,35,Pounds(��),No,No,No,No,3,Yellow,Good
Orlando,35,Dollar($),No,No,No,No,3,Dark Green,Excellent
Augusta,25,Dollar($),No,No,No,No,2,Yellow,Good
Gainesville,10,Dollar($),No,No,No,No,1,Green,Very Good
Gurgaon,650,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Pensacola,40,Dollar($),No,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Red,Poor
New Delhi,500,Indian Rupees(Rs.),No,No,No,No,2,White,Not rated
New Delhi,250,Indian Rupees(Rs.),No,Yes,No,No,1,Green,Very Good
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Faridabad,900,Indian Rupees(Rs.),Yes,No,No,No,2,Yellow,Good
New Delhi,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
New Delhi,700,Indian Rupees(Rs.),No,No,No,No,2,Orange,Average
Noida,500,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
New Delhi,250,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
Gurgaon,500,Indian Rupees(Rs.),No,Yes,No,No,2,Orange,Average
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Green,Very Good
New Delhi,300,Indian Rupees(Rs.),No,Yes,No,No,1,Yellow,Good
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Orange,Average
New Delhi,400,Indian Rupees(Rs.),No,No,No,No,1,Yellow,Good
Noida,200,Indian Rupees(Rs.),No,No,No,No,1,White,Not rated
New Delhi,1200,Indian Rupees(Rs.),Yes,No,No,No,3,Yellow,Good
Noida,650,Indian Rupees(Rs.),No,Yes,No,No,2,Red,Poor
