City,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Rating color,Rating text
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Dark Green,Excellent
Ranchi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Rest of Hawaii,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Pocatello,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Noida,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Noida,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Wellington City,0.0,NewZealand($),No,No,No,No,1.0,Green,Very Good
Mumbai,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Bhubaneshwar,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Auckland,0.0,NewZealand($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Dalton,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good
Mumbai,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
Faridabad,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Noida,1.0,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Patna,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Dark Green,Excellent
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
Faridabad,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Ahmedabad,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Cedar Rapids/Iowa City,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Davenport,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
Gurgaon,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Manchester,0.0,Pounds(��),No,No,No,No,1.0,Green,Very Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Patna,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Amritsar,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Green,Very Good
Gurgaon,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
Noida,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Varanasi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Noida,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
Abu Dhabi,0.022222222222222143,Emirati Diram(AED),No,Yes,No,No,1.0,Dark Green,Excellent
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Noida,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Cape Town,0.2222222222222222,Rand(R),No,No,No,No,1.0,Dark Green,Excellent
Agra,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Noida,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Tampa Bay,0.0,Dollar($),No,No,No,No,0.0,Dark Green,Excellent
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Gurgaon,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,Orange,Average
Macon,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Jaipur,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Dark Green,Excellent
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
Guwahati,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Chandigarh,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Green,Very Good
Gurgaon,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
Vadodara,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Noida,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Dehradun,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Paynesville,0.0,Dollar($),No,No,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Waterloo,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Nashik,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Noida,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Noida,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Birmingham,0.0,Pounds(��),No,No,No,No,1.0,Dark Green,Excellent
Kanpur,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Gurgaon,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Faridabad,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Noida,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Faridabad,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
Athens,0.0,Dollar($),No,No,No,No,0.0,Green,Very Good
Sioux City,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
Ahmedabad,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
London,0.0,Pounds(��),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Savannah,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Noida,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
Tangerang,1.0,Indonesian Rupiah(IDR),No,No,No,No,1.0,Yellow,Good
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Allahabad,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Noida,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Dubuque,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Green,Very Good
Faridabad,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Abu Dhabi,0.0,Emirati Diram(AED),No,No,No,No,1.0,Green,Very Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
Noida,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
Gurgaon,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Abu Dhabi,0.0,Emirati Diram(AED),No,Yes,No,No,1.0,Green,Very Good
Rio de Janeiro,0.11111111111111105,Brazilian Real(R$),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Green,Very Good
Chandigarh,1.0,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Bandung,1.0,Indonesian Rupiah(IDR),No,No,No,No,1.0,Green,Very Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
New Delhi,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Noida,0.2222222222222222,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Macon,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Noida,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Auckland,0.0,NewZealand($),No,No,No,No,1.0,Green,Very Good
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Singapore,0.0,Dollar($),No,No,No,No,1.0,Orange,Average
Cedar Rapids/Iowa City,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Green,Very Good
Noida,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Yellow,Good
Rest of Hawaii,0.0,Dollar($),No,No,No,No,0.0,Dark Green,Excellent
Jaipur,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Dark Green,Excellent
Waterloo,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Gurgaon,0.2222222222222222,Indian Rupees(Rs.),No,Yes,No,No,0.0,Red,Poor
Gurgaon,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Gainesville,0.0,Dollar($),No,No,No,No,1.0,Yellow,Good
Savannah,0.0,Dollar($),No,No,No,No,1.0,Green,Very Good
Bhubaneshwar,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
Noida,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Ghaziabad,0.5555555555555556,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Birmingham,0.0,Pounds(��),No,No,No,No,1.0,Green,Very Good
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Gurgaon,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
Ahmedabad,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Green,Very Good
Pretoria,0.07777777777777772,Rand(R),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Dark Green,Excellent
Gurgaon,0.4444444444444444,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Nagpur,0.6666666666666667,Indian Rupees(Rs.),No,Yes,No,No,1.0,Red,Poor
Noida,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Noida,0.8888888888888888,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
Nashik,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Ludhiana,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Yellow,Good
New Delhi,0.6666666666666667,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Ghaziabad,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Sandton,0.11111111111111105,Rand(R),No,No,No,No,1.0,Green,Very Good
Varanasi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
Noida,0.11111111111111105,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,Yes,No,No,0.0,White,Not rated
Waterloo,0.0,Dollar($),No,No,No,No,0.0,Yellow,Good
Lincoln,0.0,Dollar($),No,No,No,No,1.0,Dark Green,Excellent
New Delhi,0.0,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Gurgaon,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Orange,Average
New Delhi,0.7777777777777777,Indian Rupees(Rs.),No,Yes,No,No,1.0,Orange,Average
New Delhi,0.0,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,Yellow,Good
Faridabad,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
Colombo,1.0,Sri Lankan Rupee(LKR),No,No,No,No,1.0,Green,Very Good
New Delhi,0.11111111111111105,Indian Rupees(Rs.),No,Yes,No,No,0.0,Yellow,Good
Gurgaon,1.0,Indian Rupees(Rs.),Yes,Yes,No,No,1.0,Yellow,Good
New Delhi,1.0,Indian Rupees(Rs.),No,No,No,No,1.0,Orange,Average
Noida,1.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,White,Not rated
New Delhi,1.0,Indian Rupees(Rs.),Yes,No,No,No,1.0,Orange,Average
Jakarta,1.0,Indonesian Rupiah(IDR),No,No,No,No,1.0,Green,Very Good
Faridabad,0.5555555555555556,Indian Rupees(Rs.),No,No,No,No,1.0,White,Not rated
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Orange,Average
New Delhi,0.33333333333333326,Indian Rupees(Rs.),No,No,No,No,0.0,Yellow,Good
